timestamp,transaction_id,product_type,details,amount,price,total_value
2024-09-13,0OKUEIL37ANXTPGSKQTN,ticket,2024_20C_017_125,4,8,32
2024-09-13,TFIXX560UFZ08RBDVCDS,ticket,2024_20C_017_125,1,14,14
2024-09-13,ELB0DB3FBEAE5B4KNZQ3,ticket,2024_20C_017_125,4,8,32
2024-09-13,QPB0RT6R2X8AQBIHOK0F,ticket,2024_20C_017_125,3,15,45
2024-09-13,TMG526ILVHUPYVHATBTS,ticket,2024_20C_017_125,1,10,10
2024-09-13,J336J18CLCLY91GY6ZZU,ticket,2024_20C_017_125,2,15,30
2024-09-13,E2VUOY4LX1ZEWU3BW4BE,ticket,2024_20C_017_125,3,13,39
2024-09-13,POF6M40DPZLFVCZYSU41,drinks,,3,9,27
2024-09-13,3QT455Q20HO35865K8HY,popcorn,,1,6,6
2024-09-13,I8LAVXZO41P5SIRFZZC3,ticket,2024_20C_017_125,5,13,65
2024-09-13,WWKTIZUU1OPP7ZOQISK0,ticket,2024_20C_017_125,2,15,30
2024-09-13,IX3X3PQQCZ4CTN5SV66V,ticket,2024_20C_017_125,1,10,10
2024-09-13,1X9DD3HAIU8K1N2NWPMM,ticket,2024_20C_017_125,4,12,48
2024-09-13,LFO9LXIOFXIUQDNNSE2U,popcorn,,1,9,9
2024-09-13,HFRJ2FSQ17BVT62DI0XD,ticket,2024_20C_017_125,1,12,12
2024-09-13,LY1QCOBJJ3Y32NGDHIDH,ticket,2024_20C_017_125,3,13,39
2024-09-13,43JAM8GVKEG9THJL2GJI,ticket,2024_20C_017_125,3,13,39
2024-09-13,7VMO01EVD0US7LYPEVB3,ticket,2024_20C_017_125,2,8,16
2024-09-13,580FQTCXTFI3H468SRXN,ticket,2024_20C_017_125,4,14,56
2024-09-13,G7G8YI1YJGCVEZUWXXH4,snacks,,1,6,6
2024-09-13,4GK5V2ZI0NHVFMGRDMQM,drinks,,1,8,8
2024-09-13,PD249C10KIPXY2F9DLKT,ticket,2024_20C_017_125,3,12,36
2024-09-13,DKIDP0NT0E0SQCTD47Y4,ticket,2024_20C_017_125,5,9,45
2024-09-13,F5SSNTQNNUOHNPPP2VBY,drinks,,2,6,12
2024-09-13,1I9OM0NELQZYYF3LGN0D,ticket,2024_20C_017_125,1,9,9
2024-09-13,KOZ3BW07HME19TLS9I5G,ticket,2024_20C_017_125,4,9,36
2024-09-13,N64XY9ZCL30JDVCJ8K95,popcorn,,2,5,10
2024-09-13,0570MCY9XWVFYF82FG0Y,ticket,2024_20C_017_125,1,14,14
2024-09-13,OQAQ3GYJYQL3XW2PTRIM,drinks,,3,7,21
2024-09-13,7C3T0U4X9LLFZQIA5D0B,ticket,2024_20C_017_125,2,14,28
2024-09-13,P5ZCOVVWTQ3FNVLGZRI4,snacks,,2,7,14
2024-09-13,6XJSXGD5QMHRMLURKBGS,ticket,2024_20C_017_125,1,9,9
2024-09-13,YJ4NV97C4LCBD9Z6QGN2,ticket,2024_20C_017_125,4,12,48
2024-09-13,L5Q0PMKHOG7GYP7LPTJL,ticket,2024_20C_017_125,1,11,11
2024-09-13,T4H53Q7FEZNFWSWQRZH9,ticket,2024_20C_017_125,3,10,30
2024-09-13,R7SAKH53AD53976B7365,ticket,2024_20C_017_125,2,15,30
2024-09-13,GCJ96IOTA7I52V8WQIZX,ticket,2024_20C_017_125,4,14,56
2024-09-13,QPHOGR7VX3BODR3779C6,ticket,2024_20C_017_125,2,13,26
2024-09-13,7T5EDB5S6PDQO5Q20Q8J,drinks,,1,8,8
2024-09-13,FJJZG2C108N0HO34AI9N,ticket,2024_20C_017_125,2,15,30
2024-09-13,IBY5FON48K5XF5UGXKQL,ticket,2024_20C_017_125,1,15,15
2024-09-13,TTRBWTH57TZDVQ98OHW1,ticket,2024_20C_017_125,3,12,36
2024-09-13,X36RHXQGIJJA0PQ82IQW,popcorn,,1,6,6
2024-09-13,FC7DI8IO0NQSVXM4RFOQ,ticket,2024_20C_017_125,2,12,24
2024-09-13,8JIA1GC3KP71BMKQEKOX,ticket,2024_20C_017_125,3,15,45
2024-09-13,31XG8815AGQ2C8SG4HVN,ticket,2024_20C_017_125,3,8,24
2024-09-13,ML8LMZC42P2TN9FGD4EQ,ticket,2024_20C_017_125,2,13,26
2024-09-13,BHWWMQU6FSK2C83S5D3M,ticket,2024_20C_017_125,5,8,40
2024-09-13,ZIYCZQB87BHJBO9YRUGL,ticket,2024_20C_017_125,1,12,12
2024-09-13,B9V1ZAPTDDDH8R2W6H66,ticket,2024_20C_017_125,2,13,26
2024-09-13,C10BGTDZWQAK5R9L8C8C,ticket,2024_20C_017_125,2,15,30
2024-09-13,ZJMKXC93ALEKZ7BZDYY2,popcorn,,2,8,16
2024-09-13,JK3ZC0POUGWVU5Z9VIBL,drinks,,3,10,30
2024-09-13,W1OTHY5V39EVH5X6VDRT,ticket,2024_20C_017_125,1,9,9
2024-09-13,PJHJYLIZJ2CBXAFP1K76,ticket,2024_20C_017_125,1,12,12
2024-09-13,SG39AQ2M0AO2ZW27HAST,ticket,2024_20C_017_125,1,10,10
2024-09-13,ONBSKX71MWZY9WVAZXGW,ticket,2024_20C_017_125,4,11,44
2024-09-13,VII74XURD57HZOTSMSBC,ticket,2024_20C_017_125,1,13,13
2024-09-13,2ADKRLHNAJ6BYYTXTT9O,ticket,2024_20C_017_125,4,10,40
2024-09-13,JQ86B3G6MSDIJS3QI5WQ,ticket,2024_20C_017_125,3,14,42
2024-09-13,WB15S0IZBMNLQ4321BQW,ticket,2024_20C_017_125,3,11,33
2024-09-13,PTKL3T1X1LTB6K6ZYJM2,popcorn,,2,9,18
2024-09-13,5ZWWSHIAY1FF2VV5EGMY,ticket,2024_20C_017_125,2,13,26
2024-09-13,UMID0ZEDS0XI3SRN20GS,ticket,2024_20C_017_125,4,14,56
2024-09-13,HUWNZAX8X9AWD21BWZZK,ticket,2024_20C_017_125,4,11,44
2024-09-13,5BCJO8K2I6RWIGUN5DWA,ticket,2024_20C_017_125,2,10,20
2024-09-13,1ONATPTZFJ9VQ2FZT6TF,ticket,2024_20C_017_125,2,8,16
2024-09-13,LSXOXJQ496GVAZ2Z5SL6,ticket,2024_20C_017_125,1,15,15
2024-09-13,SCLIE2ONV451SA9HT4VB,ticket,2024_20C_017_125,1,12,12
2024-09-13,7Q3PK3NYW58KR5RHANV4,popcorn,,1,9,9
2024-09-13,QQ2C57IIPEX9T0L1BDUR,ticket,2024_20C_017_125,1,13,13
2024-09-13,FA1PMURI9OK4WZWQIYF7,ticket,2024_20C_017_125,4,14,56
2024-09-13,R6SJWX7RLR46SMIQ0LBY,ticket,2024_20C_017_125,5,13,65
2024-09-13,ILFX4ZPMPLTIHS09ZWDC,snacks,,3,6,18
2024-09-13,MQ53MRL3T38REY3JPXJE,ticket,2024_20C_017_125,2,13,26
2024-09-13,MRRSDEZKSCZWC1K89CWM,ticket,2024_20C_017_125,1,15,15
2024-09-13,8DWFPH0S4CXZGECNY6BN,ticket,2024_20C_017_125,4,8,32
2024-09-13,49FLTC275B80DUDEASI7,ticket,2024_20C_017_125,4,13,52
2024-09-13,1ABJHSIWGWJQNK7BAN4Q,ticket,2024_20C_017_125,5,15,75
2024-09-13,F1K5YWG38PDX3V1KX749,ticket,2024_20C_017_125,5,9,45
2024-09-13,985IDQI91TEE79K3277W,ticket,2024_20C_017_125,1,11,11
2024-09-13,E3WBJKDHXSEEJRJPQD3I,ticket,2024_20C_017_125,5,13,65
2024-09-13,C1RH4GUXYS5FTNE32Y4M,ticket,2024_20C_017_125,2,12,24
2024-09-13,56MH6VMH6FTOISGR5HEQ,ticket,2024_20C_017_125,5,15,75
2024-09-13,34446F2EGLP9IMJVEN63,ticket,2024_20C_017_125,4,11,44
2024-09-13,45QHRPO0VK01OAV3CXXR,drinks,,3,9,27
2024-09-13,IBZT9CUC9F3YL7GNWW49,ticket,2024_20C_017_125,2,13,26
2024-09-13,TF207PPO76T8Y1ZEKTE9,ticket,2024_20C_017_125,4,13,52
2024-09-13,B1C041WQSWRBI04HDVD9,popcorn,,3,9,27
2024-09-13,P20ALNCEDRP5XG5KJU5U,ticket,2024_20C_017_125,5,8,40
2024-09-13,25UQBZLMU7GEIDABMC56,ticket,2024_20C_017_125,2,10,20
2024-09-13,AF04EPJJFZQF20AV8475,drinks,,2,6,12
2024-09-13,N9LGS6SWOQTDGBRDWN06,ticket,2024_20C_017_125,2,12,24
2024-09-13,AZLVFFJXKDY0O4U71HGZ,ticket,2024_20C_017_125,2,9,18
2024-09-13,T9RTSZRBYHYZPY2LKIVU,popcorn,,3,6,18
2024-09-13,D12Y5JQNM7UCGE8UF4O0,ticket,2024_20C_017_125,5,11,55
2024-09-13,T20ZUXT9MFGT5DGVTDA2,ticket,2024_20C_017_125,3,10,30
2024-09-13,FFDJIRSQ4TIOND11THCZ,ticket,2024_20C_017_125,3,11,33
2024-09-13,FIB48J9IG0HREUHU02FW,ticket,2024_20C_017_125,3,8,24
2024-09-13,DE4YKQIEQQSGAKO0TTUM,ticket,2024_20C_017_125,1,11,11
2024-09-13,PT793FJF0P9QYS9UF7P9,ticket,2024_20C_017_125,1,8,8
2024-09-13,JJB8I1KVNSOLC0BXEEA7,snacks,,1,8,8
2024-09-13,D5G98FCP6KW2Z5H88ZSW,ticket,2024_20C_017_125,1,15,15
2024-09-13,OEN202QDG15U6SPUZCTA,ticket,2024_20C_017_125,5,8,40
2024-09-13,D2LYO9BVY4VIU7RN7RKB,ticket,2024_20C_017_125,3,11,33
2024-09-13,T46M82RADTMJUWDSIERV,ticket,2024_20C_017_125,3,11,33
2024-09-13,LCH5R9QRYTHKDLLE7HET,ticket,2024_20C_017_125,1,14,14
2024-09-13,F3KKM32ETQQORV80QTNV,ticket,2024_20C_017_125,1,12,12
2024-09-13,UOVKG4OZU90WYVJMFEG1,ticket,2024_20C_017_125,5,13,65
2024-09-13,R9CVN8OR8HSMFW71YVMQ,ticket,2024_20C_017_125,2,8,16
2024-09-13,GYT7F9G5CAP1K857O85F,drinks,,3,6,18
2024-09-13,TU4C861RSW4UVHS4AG2Q,ticket,2024_20C_017_125,2,11,22
2024-09-13,CK9LM1ZXLALZJ7JYCSPI,ticket,2024_20C_017_125,2,15,30
2024-09-13,Y0JG7WOD3GASUVUFY23W,ticket,2024_20C_017_125,2,9,18
2024-09-13,3PGRTW2PN1MEE9NX9MFT,ticket,2024_20C_017_125,5,8,40
2024-09-13,XCK6IIK1S8W37F7WJXZO,popcorn,,3,6,18
2024-09-13,TDD143NZNQN2X4U7CLOG,snacks,,2,6,12
2024-09-13,0T9R1VX2DSCNFLZYPDOY,ticket,2024_20C_017_125,2,8,16
2024-09-13,3OATT8KMQJHF73IU24AZ,drinks,,1,7,7
2024-09-13,VGGSW8BYQ8Y06R1SAATZ,snacks,,1,5,5
2024-09-13,AU33DHPYSEYXF4EGL3SB,snacks,,3,5,15
2024-09-13,OG4YM77ZCVQPNDY4BDH0,ticket,2024_20C_017_125,3,12,36
2024-09-13,8UK8QHIXC95HQHIGLTN0,ticket,2024_20C_017_125,3,9,27
2024-09-13,3OZVTCAFLG16KOB2720H,ticket,2024_20C_017_125,3,9,27
2024-09-13,ELZMLDB8YN40GL6I3UJJ,ticket,2024_20C_017_125,1,10,10
2024-09-13,VKCNDFF8IVN3MAJQP0ED,ticket,2024_20C_017_125,2,9,18
2024-09-13,88TWFEQWCPOPO5M9NUXH,ticket,2024_20C_017_125,4,9,36
2024-09-13,EXJGJJA3B3RTUB13EBDH,drinks,,1,5,5
2024-09-13,XVXEEH51SQ13YCF94YVT,ticket,2024_20C_017_125,1,10,10
2024-09-13,EPP815ORVMV0ZRPK3NS1,ticket,2024_20C_017_125,3,10,30
2024-09-13,IGGIIM8YQ2L4WWJGHEB3,snacks,,2,10,20
2024-09-13,BJ1JVOODA1LEVII79HMR,ticket,2024_20C_017_125,1,9,9
2024-09-13,XVPP84GUV0ARFWNOHBBK,ticket,2024_20C_017_125,4,10,40
2024-09-13,3M08P7749QQ9MSKLNLP2,ticket,2024_20C_017_125,1,15,15
2024-09-13,7VKXQ4NWX81BYP4QW0Y9,ticket,2024_20C_017_125,4,10,40
2024-09-13,MEY8OW3A2VARCKOW1Q6P,ticket,2024_20C_017_125,1,13,13
2024-09-13,HY7UJNWOW4OM3CWXM3F2,popcorn,,1,8,8
2024-09-14,0EZZSOVEBW5DZCKAXPQ7,ticket,2024_20C_017_125,5,8,40
2024-09-14,5MUMZVUNRQMHYKF27LYB,ticket,2024_20C_017_125,3,8,24
2024-09-14,8DA4DHM7N45S2EJV1P75,ticket,2024_20C_017_125,5,11,55
2024-09-14,KQJ9K2BCPQKUZM7NEXX1,ticket,2024_20C_017_125,5,12,60
2024-09-14,FR4W2EOMI34CKZD8W1TI,snacks,,3,10,30
2024-09-14,6R0IX4PTBRMS0YV1AQC7,ticket,2024_20C_017_125,5,13,65
2024-09-14,KZCQHNPVDRF2EHS3CZ0S,ticket,2024_20C_017_125,1,12,12
2024-09-14,N1M2QG0FU1SAOZS4X3XQ,ticket,2024_20C_017_125,4,8,32
2024-09-14,PEFLAPTO7P8W344AOBWI,ticket,2024_20C_017_125,2,15,30
2024-09-14,93EV2KB4BT2QEH4N0DNM,ticket,2024_20C_017_125,1,8,8
2024-09-14,6JN8IWUAVQNTT4J6MPZG,ticket,2024_20C_017_125,2,12,24
2024-09-14,UHRT7UU8M4BLU10Z0S61,ticket,2024_20C_017_125,5,10,50
2024-09-14,JLOPIHT7IHQPKM45U0LM,ticket,2024_20C_017_125,5,10,50
2024-09-14,UNHT3C0TRY5DHL28MCI6,snacks,,2,8,16
2024-09-14,PFS3JKZ2DU4VA71L0YIS,ticket,2024_20C_017_125,5,13,65
2024-09-14,TQUI6H6GM0AP9S01D09U,ticket,2024_20C_017_125,4,9,36
2024-09-14,C9I8K11C35VYWKPEGYD8,ticket,2024_20C_017_125,2,11,22
2024-09-14,HI9HO02TI8K17SN4CA5I,drinks,,3,7,21
2024-09-14,DPI8T6T1W2AC9YTKJIVM,ticket,2024_20C_017_125,1,13,13
2024-09-14,7JKHJQEYZV295G2B4SWL,popcorn,,3,8,24
2024-09-14,PUOIWVILGQTKAAMHQCFY,ticket,2024_20C_017_125,2,15,30
2024-09-14,6J4JU1N5BIVZS2KOZ0YH,drinks,,2,5,10
2024-09-14,2P7BHMSNQQBQPFJ0ZWLV,ticket,2024_20C_017_125,2,11,22
2024-09-14,QA7HMCTZHJVO82XMRCJ2,ticket,2024_20C_017_125,4,8,32
2024-09-14,1PYYZZZEXSUBG9IFLC7L,snacks,,2,5,10
2024-09-14,3NZOM53UPJFYDQU0ATU1,ticket,2024_20C_017_125,5,11,55
2024-09-14,U7FRA1UYVI54E4XXB7LA,drinks,,1,7,7
2024-09-14,H8U8JJ1E2FGMHHRNSM98,ticket,2024_20C_017_125,3,11,33
2024-09-14,BHNCCBDWSZ44AY3LVHAL,ticket,2024_20C_017_125,2,12,24
2024-09-14,6NZ7V6PJHNTL905XRMZJ,ticket,2024_20C_017_125,5,13,65
2024-09-14,HKXRLU8D90U53U30GQKS,ticket,2024_20C_017_125,3,15,45
2024-09-14,JB02T8UOL0A464W8XM8S,drinks,,1,5,5
2024-09-14,KFWO9VDX24L3YL6ONX57,ticket,2024_20C_017_125,1,14,14
2024-09-14,Q9RUZFLIU3XNZOWYM6S6,ticket,2024_20C_017_125,4,13,52
2024-09-14,BFFW68ZZHF19OGARMIUI,popcorn,,2,7,14
2024-09-14,DFC5RPLMV2LDZF583VT5,ticket,2024_20C_017_125,1,11,11
2024-09-14,XRU77G1Z1Q6DCDH7S114,ticket,2024_20C_017_125,4,9,36
2024-09-14,RAUUIN9I0HOSRR5F4F5Y,ticket,2024_20C_017_125,2,10,20
2024-09-14,0Y92RKWV46175A49KSOL,ticket,2024_20C_017_125,3,12,36
2024-09-14,5S2Z1UJ25KW3T7AUBKZH,ticket,2024_20C_017_125,3,12,36
2024-09-14,H4V1U18OR40R8KRKR2KH,ticket,2024_20C_017_125,5,12,60
2024-09-14,NI7W82297H0HMM01LBWY,ticket,2024_20C_017_125,4,13,52
2024-09-14,5SYU3VKZADDSIG5GSTSL,ticket,2024_20C_017_125,3,15,45
2024-09-14,XEQKWQ4JO8ABK5KUZZD2,ticket,2024_20C_017_125,4,14,56
2024-09-14,YXYTULWV2D5X1LPICEPG,ticket,2024_20C_017_125,4,13,52
2024-09-14,XT62833JIGNJS3JD6X4E,ticket,2024_20C_017_125,4,8,32
2024-09-14,HW5MXULS5LF1CJHOER6H,ticket,2024_20C_017_125,2,13,26
2024-09-14,4W2DUYMI37RGHTOFHFT6,ticket,2024_20C_017_125,2,13,26
2024-09-14,L0J9RAVWXV82DJQ1VY7Z,ticket,2024_20C_017_125,2,11,22
2024-09-14,1F5SZ19UJKCJ96H2BUKP,ticket,2024_20C_017_125,2,9,18
2024-09-14,IN9796QT2MNADBD5HP70,ticket,2024_20C_017_125,1,8,8
2024-09-14,DRT06SS7R1JDIU5AN23B,ticket,2024_20C_017_125,4,10,40
2024-09-14,YL91VIPNDIXCY55WESYF,ticket,2024_20C_017_125,4,13,52
2024-09-14,H2DJQ86TDP7IQS0CN3TF,ticket,2024_20C_017_125,1,12,12
2024-09-14,QEGEQFS0ACZ6UOP8QA11,snacks,,2,6,12
2024-09-14,OJB1VL6YC6JYW390Y6CF,ticket,2024_20C_017_125,5,9,45
2024-09-14,FKIGN0RKV048NQNGMOHG,ticket,2024_20C_017_125,3,9,27
2024-09-14,ESM7P96D1K0BI5F6FWSK,popcorn,,2,8,16
2024-09-14,C6K4Z2QNOSWY6TTFT3SA,ticket,2024_20C_017_125,2,9,18
2024-09-14,TV98DNWKNT4XLH6YLBYQ,ticket,2024_20C_017_125,2,14,28
2024-09-14,IWFHWEP4S2ZIIVX7CQZ5,ticket,2024_20C_017_125,5,12,60
2024-09-14,DER1I77FI2I8JFWSLELP,ticket,2024_20C_017_125,5,12,60
2024-09-14,JZZZDYSQW5RL87S48ZLX,popcorn,,2,10,20
2024-09-14,669TIC6SD3XOMA7CQIV1,ticket,2024_20C_017_125,3,14,42
2024-09-14,XQD19DU2J86APJ29GO23,ticket,2024_20C_017_125,5,9,45
2024-09-14,6ICXX7W973TEG9YFINKA,ticket,2024_20C_017_125,4,8,32
2024-09-14,E1S085NLKCYNLPEZ6HYP,ticket,2024_20C_017_125,5,8,40
2024-09-14,A47JRK1MO2SH121LIBZ9,ticket,2024_20C_017_125,1,15,15
2024-09-14,0EK4G7NZ3TOCX0OQFRIP,ticket,2024_20C_017_125,5,13,65
2024-09-14,WVMY5889LZRV1KGM07MX,ticket,2024_20C_017_125,4,14,56
2024-09-14,Y31WYTEQ2SMVSKQ68ASM,ticket,2024_20C_017_125,1,12,12
2024-09-14,LD3ON6B0L2XJUFGW3B7I,ticket,2024_20C_017_125,3,15,45
2024-09-14,OXTR0QQUKX3FYN1A6VUS,drinks,,1,9,9
2024-09-14,DYH2HN6KEH5HY8MLS4IO,ticket,2024_20C_017_125,2,12,24
2024-09-14,F39EXU4NV0FVOHI1V168,ticket,2024_20C_017_125,3,11,33
2024-09-14,R0ST0BAICZBSXURTGHNT,ticket,2024_20C_017_125,5,8,40
2024-09-14,MTSCZ7E6FTEBHTRCYJ1G,ticket,2024_20C_017_125,1,12,12
2024-09-14,N7RJMAJJ8ZHBIP64AQBY,ticket,2024_20C_017_125,2,12,24
2024-09-14,1ACQ14EAU3LNQF8S5Z2Q,ticket,2024_20C_017_125,3,13,39
2024-09-14,7CZXZ8YS97NIEHFRCEEX,drinks,,3,6,18
2024-09-14,5VLLSIVGJJ5LCE1HW4GW,ticket,2024_20C_017_125,1,10,10
2024-09-14,ZAWA88VDYDE2NI51RACB,popcorn,,3,5,15
2024-09-14,BOVKI0CSS85CS4VEOLGQ,ticket,2024_20C_017_125,1,14,14
2024-09-14,ALNFHGEF9Q6N6NWCQTC6,popcorn,,1,7,7
2024-09-14,A0366K8AJP0D6L7A75LM,ticket,2024_20C_017_125,5,11,55
2024-09-14,BKVJFXYENSP4TZMHDKF8,snacks,,1,5,5
2024-09-14,GIFDG739HF11BUA0VLIH,ticket,2024_20C_017_125,1,12,12
2024-09-14,0XIHUPBPZHT1FA7OZSQM,ticket,2024_20C_017_125,1,12,12
2024-09-14,JYGHI4FFNQUIPR5U6VQL,ticket,2024_20C_017_125,2,15,30
2024-09-14,1S30AJ0Z3ENNPEKFN10L,snacks,,3,7,21
2024-09-14,9AB1AM81QRAWWPQMPV4S,popcorn,,1,8,8
2024-09-14,CE7URLUC31X49WUKV2MR,ticket,2024_20C_017_125,5,10,50
2024-09-14,ERZ3MEUZ32UXU3KEFYVS,ticket,2024_20C_017_125,1,13,13
2024-09-14,XCCC21MXMW0YEYO7836W,ticket,2024_20C_017_125,5,10,50
2024-09-14,6095N07ZRVDFPOKKK829,drinks,,3,8,24
2024-09-14,JTKP3M8F9LUE0WSZGN0C,ticket,2024_20C_017_125,1,10,10
2024-09-14,LGRN5QTF924DLS8VMHQV,ticket,2024_20C_017_125,1,11,11
2024-09-14,2CAMQ8D2YRHBI15XV52E,snacks,,1,10,10
2024-09-14,QN9DOFUR0F4RBUVI6WVD,ticket,2024_20C_017_125,5,13,65
2024-09-14,PNHMZ3FWYG3LO53ADE82,ticket,2024_20C_017_125,4,9,36
2024-09-14,ECZE9CQ54IX1MIAQN0WS,ticket,2024_20C_017_125,1,15,15
2024-09-14,MM4OZ60GW86RWLWJ5XGZ,ticket,2024_20C_017_125,5,13,65
2024-09-14,ZIJD2TSKT36RQOIBTIMJ,ticket,2024_20C_017_125,2,9,18
2024-09-14,VFDQCO6U6FRZTQ8APKIH,ticket,2024_20C_017_125,2,11,22
2024-09-14,9HK75825DWIRIIXGHMT3,ticket,2024_20C_017_125,4,15,60
2024-09-14,9QRIAC35UOBZOIWZE3R7,ticket,2024_20C_017_125,3,14,42
2024-09-14,M5WGWPQUZ5BDVMYNUVLG,popcorn,,1,10,10
2024-09-14,8S7G8OQTXZW1UI5E430Z,ticket,2024_20C_017_125,4,15,60
2024-09-14,HOFFDOZ789DEEYQRUBRR,ticket,2024_20C_017_125,1,14,14
2024-09-14,WRFVWA59CDZ48QEIQAQ9,snacks,,1,8,8
2024-09-14,MJW1HEIFN7245FLGH3II,ticket,2024_20C_017_125,5,8,40
2024-09-14,YBB52HALBXZQI4WHAYTZ,ticket,2024_20C_017_125,5,14,70
2024-09-14,8LUEEWCF06TDV7AU3GAJ,ticket,2024_20C_017_125,4,9,36
2024-09-14,E033JOE0UO3FDXYA4NW7,ticket,2024_20C_017_125,4,9,36
2024-09-14,GKMU7EGTC12H9N37U9WV,ticket,2024_20C_017_125,2,11,22
2024-09-14,8SM68GHFV6H95KSWEH5Z,ticket,2024_20C_017_125,5,15,75
2024-09-14,1605VTC27A6U6WMH2NJW,ticket,2024_20C_017_125,3,8,24
2024-09-14,F201YQ9F4LGVQT82PEUF,drinks,,3,7,21
2024-09-14,EXMETIY7XP1D74FM0YNG,ticket,2024_20C_017_125,4,14,56
2024-09-14,0AYXFNV97QSUFKSL1I15,ticket,2024_20C_017_125,4,8,32
2024-09-14,G791JEQXRUTCL9E5M61C,ticket,2024_20C_017_125,3,12,36
2024-09-14,6XMTD18CTTVGCJO88LYV,popcorn,,2,8,16
2024-09-14,4K0E395H255UCKUAG2BV,ticket,2024_20C_017_125,1,15,15
2024-09-15,IW4TD1DCDJ6QFRRATUGF,ticket,2024_20C_017_125,5,13,65
2024-09-15,OFQYO68AF1Y0KG3A83LC,ticket,2024_20C_017_125,1,11,11
2024-09-15,SZ3UWUW3EA7MBAB3P1HM,ticket,2024_20C_017_125,2,14,28
2024-09-15,E7N9KTVX4U9KSF4FDXK6,ticket,2024_20C_017_125,2,15,30
2024-09-15,E0DA4WRTRJX23AQ3AYU9,drinks,,2,5,10
2024-09-15,JZZ4QYHO5772Z936F0SN,ticket,2024_20C_017_125,3,8,24
2024-09-15,JJI39JY9KA2DTUVCWY5F,ticket,2024_20C_017_125,2,12,24
2024-09-15,707MUV0UQBOH0T4BB199,ticket,2024_20C_017_125,5,13,65
2024-09-15,BA7FFT94RACDD5DYC4B1,ticket,2024_20C_017_125,1,10,10
2024-09-15,GHV4FJB80R2J9EFKEVB5,ticket,2024_20C_017_125,4,9,36
2024-09-15,I5SPEEUNBFW5QEOC00QJ,ticket,2024_20C_017_125,1,8,8
2024-09-15,7LN5283YNJ54BUH48WWA,drinks,,1,6,6
2024-09-15,WK1KCBXNVZSCKKR743ED,ticket,2024_20C_017_125,3,12,36
2024-09-15,XP3D5JPHJA2ZN9J9UYOQ,drinks,,1,9,9
2024-09-15,W51NFZC11JZSO9U8NKU3,ticket,2024_20C_017_125,3,13,39
2024-09-15,8DQ9ILX51HYVKRM19VDE,ticket,2024_20C_017_125,4,10,40
2024-09-15,K55WN2AQOEQIR15U0Q2K,ticket,2024_20C_017_125,1,9,9
2024-09-15,MTU5BPAHGCGPYRJJRPBW,ticket,2024_20C_017_125,3,13,39
2024-09-15,HC7VTO9UWLSW0LK925E7,ticket,2024_20C_017_125,5,9,45
2024-09-15,5US5514TGURE8NMS40DT,ticket,2024_20C_017_125,2,8,16
2024-09-15,CLFE7R6I6RTZBMPNOA6N,ticket,2024_20C_017_125,4,10,40
2024-09-15,TQU0R6LX7AYIBU12UIUA,ticket,2024_20C_017_125,5,10,50
2024-09-15,3LG3X4IBE1QZORBXI1ID,ticket,2024_20C_017_125,3,15,45
2024-09-15,ILXSQWGQMFH64LXXBZ61,snacks,,3,7,21
2024-09-15,0TO9DY3Z4LAK9P3942M8,drinks,,3,9,27
2024-09-15,XHLBCWW2CMQBTBIKU19W,ticket,2024_20C_017_125,1,11,11
2024-09-15,NPSB1NOYNSRO1T1M42JI,popcorn,,3,5,15
2024-09-15,6YL0CZU08KZDVTZOI0BD,ticket,2024_20C_017_125,5,8,40
2024-09-15,SZ36CCRFOALP29PFCY80,ticket,2024_20C_017_125,2,9,18
2024-09-15,56G8C3T9586BOSRFIHPM,ticket,2024_20C_017_125,1,8,8
2024-09-15,GDV94U5PLO3MWBIQRO1J,ticket,2024_20C_017_125,3,8,24
2024-09-15,64QX894DM7HBQY9WIUIZ,ticket,2024_20C_017_125,1,10,10
2024-09-15,66WJ6GNVZUW0FD2CP1BM,ticket,2024_20C_017_125,5,12,60
2024-09-15,1V5INPXD7FGICEXAP4CN,snacks,,2,6,12
2024-09-15,2I13Y6POOP4NFXVV9S36,ticket,2024_20C_017_125,3,9,27
2024-09-15,RWAQCPZ722EZVGQ054KO,ticket,2024_20C_017_125,3,10,30
2024-09-15,AEMKI5IXBEU95YYQRCAJ,drinks,,1,6,6
2024-09-15,OHONGLDP7BR677ZYOS6Q,ticket,2024_20C_017_125,4,10,40
2024-09-15,WRD2QYWA48GYZ82VG08B,drinks,,3,9,27
2024-09-15,8YKOXGH7ZSWUXOBYCOCQ,ticket,2024_20C_017_125,1,13,13
2024-09-15,JVRCRUII4SCF2LG1WQTN,popcorn,,2,10,20
2024-09-15,AQGR9RRRTO3GZBZEKHF8,ticket,2024_20C_017_125,5,15,75
2024-09-15,K6ZSBA4URYF6399APTJT,drinks,,1,8,8
2024-09-15,CUQMAJEEQKZSZTCVCFKM,ticket,2024_20C_017_125,1,12,12
2024-09-15,17WZYN1HI4B0RJRUFQCL,ticket,2024_20C_017_125,5,12,60
2024-09-15,GB8MQM5JLC4NI2IA4XJ0,ticket,2024_20C_017_125,3,8,24
2024-09-15,UHXFQ0N1VQV93D50SPCT,popcorn,,1,7,7
2024-09-15,HZ0ZHAACZ7UKQ186O7VM,ticket,2024_20C_017_125,5,12,60
2024-09-15,9XOEH22EJLFX0MY2ID79,ticket,2024_20C_017_125,5,8,40
